Symbol,Side,Qty,Fill Price,Commission,Closing Time,Status
BTCUSDT,Sell,0.1,101919,1.51,2026-06-09T03:47:00.000Z,Filled
MSFT,Buy,37.5,454.72,0.25,2026-06-09T16:12:00.000Z,Filled
MSFT,Buy,37.5,453.97,0.25,2026-06-09T16:19:00.000Z,Filled
MSFT,Sell,37.5,452.28,0.25,2026-06-09T16:33:00.000Z,Filled
MSFT,Sell,37.5,450.96,0.25,2026-06-09T16:47:00.000Z,Filled
MSFT,Sell,75,449.82,0.38,2026-06-10T14:15:00.000Z,Filled
IWM,Sell,40,225.93,0.4,2026-06-10T14:27:00.000Z,Filled
META,Sell,30,645.1,0.25,2026-06-11T16:30:00.000Z,Filled
TSLA,Buy,60,304.82,0.3,2026-06-11T16:40:00.000Z,Filled
META,Sell,30,644.41,0.25,2026-06-11T16:45:00.000Z,Filled
TSLA,Sell,60,303.21,0.3,2026-06-11T16:48:00.000Z,Filled
META,Buy,60,641.64,0.3,2026-06-11T17:45:00.000Z,Filled
SPY,Buy,60,615.38,0.3,2026-06-11T17:54:00.000Z,Filled
SPY,Sell,60,610.7,0.3,2026-06-11T18:02:00.000Z,Filled
BTCUSDT,Buy,0.2,98583.56,2.96,2026-06-13T19:02:00.000Z,Filled
BTCUSDT,Sell,0.2,99301.13,2.96,2026-06-13T19:17:00.000Z,Filled
NVDA,Buy,60,138.11,0.3,2026-06-15T14:52:00.000Z,Filled
QQQ,Sell,20,550.92,0.25,2026-06-15T14:59:00.000Z,Filled
NVDA,Buy,60,138.02,0.3,2026-06-15T14:59:00.000Z,Filled
MSFT,Buy,75,450.87,0.38,2026-06-15T15:23:00.000Z,Filled
NVDA,Sell,120,137.64,0.6,2026-06-15T15:27:00.000Z,Filled
QQQ,Buy,20,552.44,0.25,2026-06-15T17:19:00.000Z,Filled
MSFT,Buy,25,440.65,0.25,2026-06-16T14:33:00.000Z,Filled
MSFT,Buy,25,440.98,0.25,2026-06-16T14:48:00.000Z,Filled
ETHUSDT,Sell,0.5,3506.58,0.26,2026-06-16T15:32:00.000Z,Filled
ETHUSDT,Sell,0.5,3511.11,0.26,2026-06-16T15:47:00.000Z,Filled
MSFT,Sell,50,442.28,0.25,2026-06-16T15:48:00.000Z,Filled
ETHUSDT,Buy,1,3529.25,0.53,2026-06-16T16:47:00.000Z,Filled
TSLA,Buy,15,299.36,0.25,2026-06-18T17:19:00.000Z,Filled
TSLA,Buy,15,298.83,0.25,2026-06-18T17:20:36.000Z,Filled
TSLA,Sell,15,297.63,0.25,2026-06-18T17:23:48.000Z,Filled
AAPL,Sell,200,231.02,1,2026-06-18T17:26:00.000Z,Filled
TSLA,Sell,15,296.7,0.25,2026-06-18T17:27:00.000Z,Filled
AAPL,Buy,200,232.85,1,2026-06-18T18:41:00.000Z,Filled
SOLUSDT,Buy,60,183.18,1.65,2026-06-19T08:15:00.000Z,Filled
SOLUSDT,Sell,30,182.04,0.82,2026-06-19T08:36:00.000Z,Filled
SOLUSDT,Sell,30,181.42,0.82,2026-06-19T08:50:00.000Z,Filled
SOLUSDT,Buy,45,176.43,1.19,2026-06-20T13:20:00.000Z,Filled
SOLUSDT,Sell,45,177.89,1.19,2026-06-20T15:40:00.000Z,Filled
BTCUSDT,Buy,0.2,97052.97,2.91,2026-06-21T14:40:00.000Z,Filled
BTCUSDT,Sell,0.2,96683.22,2.91,2026-06-21T14:48:00.000Z,Filled
IWM,Buy,160,240.63,0.8,2026-06-22T13:49:00.000Z,Filled
META,Buy,45,600.33,0.25,2026-06-24T14:57:00.000Z,Filled
IWM,Sell,160,241.74,0.8,2026-06-24T15:10:00.000Z,Filled
META,Sell,45,596.72,0.25,2026-06-24T16:12:00.000Z,Filled
AMZN,Buy,50,210.97,0.25,2026-06-24T17:48:00.000Z,Filled
TSLA,Buy,30,296.19,0.25,2026-06-24T17:57:00.000Z,Filled
TSLA,Buy,30,295.7,0.25,2026-06-24T18:00:00.000Z,Filled
TSLA,Sell,60,293.72,0.3,2026-06-24T18:12:00.000Z,Filled
AMZN,Sell,50,213.04,0.25,2026-06-24T19:55:00.000Z,Filled
SOLUSDT,Buy,30,177.06,0.8,2026-06-26T12:43:00.000Z,Filled
SOLUSDT,Sell,30,179.42,0.8,2026-06-26T12:51:00.000Z,Filled
QQQ,Buy,80,544.14,0.4,2026-06-26T18:05:00.000Z,Filled
QQQ,Sell,80,541.59,0.4,2026-06-26T19:20:00.000Z,Filled
BTCUSDT,Sell,0.05,102060.66,0.77,2026-06-27T06:16:00.000Z,Filled
BTCUSDT,Buy,0.05,100692.73,0.77,2026-06-27T07:31:00.000Z,Filled
AMZN,Buy,100,223.18,0.5,2026-06-29T16:08:00.000Z,Filled
AMZN,Sell,50,222.41,0.25,2026-06-29T16:53:00.000Z,Filled
AMZN,Sell,50,221.99,0.25,2026-06-29T17:23:00.000Z,Filled
MSFT,Buy,25,453.62,0.25,2026-06-29T17:43:00.000Z,Filled
MSFT,Sell,25,451.68,0.25,2026-06-29T18:18:00.000Z,Filled
SPY,Sell,20,628.79,0.25,2026-06-30T15:33:00.000Z,Filled
SPY,Buy,20,630.54,0.25,2026-06-30T15:36:00.000Z,Filled
NVDA,Sell,30,142.64,0.25,2026-07-01T13:39:00.000Z,Filled
NVDA,Sell,30,142.18,0.25,2026-07-01T14:07:00.000Z,Filled
NVDA,Buy,60,140.36,0.3,2026-07-01T15:59:00.000Z,Filled
TSLA,Buy,30,308.58,0.25,2026-07-02T13:41:00.000Z,Filled
SPY,Buy,40,620.07,0.25,2026-07-02T13:59:00.000Z,Filled
META,Buy,15,643.57,0.25,2026-07-02T14:55:00.000Z,Filled
META,Sell,7.5,640.31,0.25,2026-07-02T15:16:00.000Z,Filled
META,Sell,7.5,638.55,0.25,2026-07-02T15:30:00.000Z,Filled
META,Buy,30,648.38,0.25,2026-07-02T15:42:00.000Z,Filled
TSLA,Sell,30,307.93,0.25,2026-07-02T16:01:00.000Z,Filled
META,Sell,15,651.4,0.25,2026-07-02T16:27:00.000Z,Filled
META,Sell,15,653.03,0.25,2026-07-02T16:57:00.000Z,Filled
SOLUSDT,Sell,30,182.27,0.82,2026-07-03T16:49:00.000Z,Filled
SOLUSDT,Buy,15,180.75,0.41,2026-07-03T17:10:00.000Z,Filled
SOLUSDT,Buy,15,179.93,0.41,2026-07-03T17:24:00.000Z,Filled
BTCUSDT,Buy,0.1,98697.28,1.48,2026-07-04T12:20:00.000Z,Filled
BTCUSDT,Buy,0.1,98816.7,1.48,2026-07-04T12:27:00.000Z,Filled
BTCUSDT,Sell,0.2,99294.4,2.96,2026-07-04T12:55:00.000Z,Filled
SOLUSDT,Buy,45,176.58,1.19,2026-07-05T15:48:00.000Z,Filled
SOLUSDT,Sell,22.5,177.71,0.6,2026-07-05T16:33:00.000Z,Filled
SOLUSDT,Sell,22.5,178.31,0.6,2026-07-05T17:03:00.000Z,Filled
SPY,Sell,40,628.99,0.25,2026-07-06T14:02:00.000Z,Filled
SOLUSDT,Sell,60,182.25,1.64,2026-07-07T00:20:00.000Z,Filled
BTCUSDT,Sell,0.05,102484.6,0.77,2026-07-07T00:36:00.000Z,Filled
BTCUSDT,Sell,0.05,102332.32,0.77,2026-07-07T00:51:00.000Z,Filled
SOLUSDT,Buy,30,182.65,0.82,2026-07-07T01:05:00.000Z,Filled
SOLUSDT,Buy,30,182.86,0.82,2026-07-07T01:35:00.000Z,Filled
BTCUSDT,Buy,0.1,101723.21,1.54,2026-07-07T01:51:00.000Z,Filled
QQQ,Sell,60,556.89,0.3,2026-07-07T15:33:00.000Z,Filled
IWM,Sell,80,238.22,0.4,2026-07-07T16:16:00.000Z,Filled
IWM,Buy,80,239.48,0.4,2026-07-07T17:31:00.000Z,Filled
IWM,Sell,40,230.3,0.25,2026-07-08T15:59:00.000Z,Filled
IWM,Buy,40,228.55,0.25,2026-07-08T16:14:00.000Z,Filled
AMZN,Buy,200,223.11,1,2026-07-08T16:35:00.000Z,Filled
AMZN,Sell,200,226.14,1,2026-07-08T16:50:00.000Z,Filled
MSFT,Sell,100,466.87,0.5,2026-07-08T16:55:00.000Z,Filled
MSFT,Buy,50,464.17,0.25,2026-07-08T18:19:00.000Z,Filled
MSFT,Buy,50,462.72,0.25,2026-07-08T19:15:00.000Z,Filled
AAPL,Buy,100,225.65,1,2026-07-09T14:20:00.000Z,Filled
AAPL,Sell,100,225.67,1,2026-07-09T14:35:00.000Z,Filled
MSFT,Buy,100,465.51,0.5,2026-07-09T14:57:00.000Z,Filled
MSFT,Sell,50,466.85,0.25,2026-07-09T15:06:00.000Z,Filled
MSFT,Sell,50,467.57,0.25,2026-07-09T15:12:00.000Z,Filled
QQQ,Buy,60,548.32,0.3,2026-07-10T14:25:00.000Z,Filled
AAPL,Buy,50,237.52,0.25,2026-07-10T15:24:00.000Z,Filled
SOLUSDT,Buy,45,176.33,1.19,2026-07-10T16:00:00.000Z,Filled
SOLUSDT,Sell,45,179.26,1.19,2026-07-10T16:15:00.000Z,Filled
AAPL,Sell,50,236.32,0.25,2026-07-10T17:44:00.000Z,Filled
AMD,Buy,100,168.39,0.5,2026-07-13T15:49:00.000Z,Filled
AMD,Sell,100,170.54,0.5,2026-07-13T16:24:00.000Z,Filled
MSFT,Sell,75,474.2,0.38,2026-07-14T13:36:00.000Z,Filled
TSLA,Buy,45,294.34,0.25,2026-07-14T14:44:00.000Z,Filled
TSLA,Buy,45,295.26,0.25,2026-07-14T14:44:36.000Z,Filled
TSLA,Sell,45,297.34,0.25,2026-07-14T14:45:48.000Z,Filled
TSLA,Sell,45,298.96,0.25,2026-07-14T14:47:00.000Z,Filled
MSFT,Buy,75,467.76,0.38,2026-07-14T15:56:00.000Z,Filled
META,Sell,15,629.89,0.25,2026-07-16T14:13:00.000Z,Filled
META,Buy,7.5,624.14,0.25,2026-07-16T14:22:00.000Z,Filled
META,Buy,7.5,621.04,0.25,2026-07-16T14:28:00.000Z,Filled
ETHUSDT,Sell,1,3427.9,0.51,2026-07-16T18:12:00.000Z,Filled
ETHUSDT,Buy,0.5,3418.13,0.26,2026-07-16T19:36:00.000Z,Filled
ETHUSDT,Buy,0.5,3412.87,0.26,2026-07-16T20:32:00.000Z,Filled
QQQ,Sell,30,555.57,0.25,2026-07-17T13:39:00.000Z,Filled
QQQ,Sell,30,556.23,0.25,2026-07-17T13:42:00.000Z,Filled
QQQ,Buy,60,558.88,0.3,2026-07-17T13:54:00.000Z,Filled
AMD,Buy,50,160.69,0.25,2026-07-20T16:30:00.000Z,Filled
SOLUSDT,Buy,15,174.85,0.39,2026-07-20T17:01:00.000Z,Filled
SOLUSDT,Buy,15,175.44,0.39,2026-07-20T17:01:36.000Z,Filled
SOLUSDT,Sell,30,177.81,0.79,2026-07-20T17:04:00.000Z,Filled
AMD,Sell,50,161.8,0.25,2026-07-20T18:50:00.000Z,Filled
TSLA,Buy,30,308.78,0.25,2026-07-21T15:06:00.000Z,Filled
TSLA,Sell,15,310.71,0.25,2026-07-21T15:10:48.000Z,Filled
TSLA,Sell,15,311.75,0.25,2026-07-21T15:14:00.000Z,Filled
SOLUSDT,Buy,45,175.67,1.19,2026-07-22T10:28:00.000Z,Filled
SOLUSDT,Sell,22.5,177.38,0.59,2026-07-22T11:52:00.000Z,Filled
SOLUSDT,Sell,22.5,178.3,0.59,2026-07-22T12:48:00.000Z,Filled
QQQ,Sell,20,560.81,0.25,2026-07-22T15:50:00.000Z,Filled
QQQ,Buy,10,557.87,0.25,2026-07-22T15:54:48.000Z,Filled
QQQ,Buy,10,556.28,0.25,2026-07-22T15:58:00.000Z,Filled
AAPL,Sell,50,229.83,0.25,2026-07-22T17:37:00.000Z,Filled
AAPL,Buy,50,231.13,0.25,2026-07-22T17:52:00.000Z,Filled
AMZN,Buy,50,212.91,0.25,2026-07-23T14:27:00.000Z,Filled
AMZN,Sell,50,215.21,0.25,2026-07-23T14:30:00.000Z,Filled
AMD,Buy,75,161.14,0.38,2026-07-23T14:48:00.000Z,Filled
AMD,Buy,75,161.06,0.38,2026-07-23T15:16:00.000Z,Filled
SPY,Buy,20,635.56,0.25,2026-07-23T16:52:00.000Z,Filled
SPY,Buy,20,636.41,0.25,2026-07-23T16:55:00.000Z,Filled
SPY,Sell,20,638.31,0.25,2026-07-23T17:01:00.000Z,Filled
SPY,Sell,20,639.8,0.25,2026-07-23T17:07:00.000Z,Filled
AMD,Sell,150,160.72,0.75,2026-07-23T17:08:00.000Z,Filled
TSLA,Sell,15,297.3,0.25,2026-07-23T18:04:00.000Z,Filled
TSLA,Sell,15,297.62,0.25,2026-07-23T18:04:36.000Z,Filled
TSLA,Buy,30,298.91,0.25,2026-07-23T18:07:00.000Z,Filled
SPY,Sell,20,611.57,0.25,2026-07-24T15:44:00.000Z,Filled
SPY,Buy,20,609.67,0.25,2026-07-24T15:47:00.000Z,Filled
NVDA,Buy,90,144.36,0.45,2026-07-24T17:55:00.000Z,Filled
NVDA,Buy,90,144.25,0.45,2026-07-24T17:56:36.000Z,Filled
NVDA,Sell,90,143.99,0.45,2026-07-24T17:59:48.000Z,Filled
NVDA,Sell,90,143.79,0.45,2026-07-24T18:03:00.000Z,Filled
ETHUSDT,Buy,4,3462.83,2.08,2026-07-26T08:16:00.000Z,Filled
AMZN,Buy,75,218.82,0.38,2026-07-27T15:30:00.000Z,Filled
AMZN,Buy,75,219.02,0.38,2026-07-27T15:30:36.000Z,Filled
AMZN,Sell,150,219.8,0.75,2026-07-27T15:33:00.000Z,Filled
AMZN,Buy,50,212.06,0.25,2026-07-27T15:45:00.000Z,Filled
AMZN,Sell,50,214.6,0.25,2026-07-27T15:53:00.000Z,Filled
AMZN,Buy,25,227.11,0.25,2026-07-27T16:08:00.000Z,Filled
AMZN,Buy,25,227.45,0.25,2026-07-27T16:11:00.000Z,Filled
AMZN,Sell,50,228.8,0.25,2026-07-27T16:23:00.000Z,Filled
AMD,Buy,50,163.94,0.5,2026-07-27T17:55:00.000Z,Filled
ETHUSDT,Sell,4,3428.47,2.08,2026-07-28T08:16:00.000Z,Filled
META,Sell,60,626.59,0.6,2026-07-28T14:37:00.000Z,Filled
AMD,Sell,50,163.96,0.5,2026-07-28T15:35:00.000Z,Filled
META,Buy,60,626.57,0.6,2026-07-28T15:52:00.000Z,Filled
QQQ,Buy,40,545.43,0.25,2026-07-29T14:52:00.000Z,Filled
QQQ,Buy,40,547.1,0.25,2026-07-29T14:52:36.000Z,Filled
QQQ,Sell,40,550.86,0.25,2026-07-29T14:53:48.000Z,Filled
QQQ,Sell,40,553.78,0.25,2026-07-29T14:55:00.000Z,Filled
SPY,Buy,80,639.45,0.4,2026-07-30T14:15:00.000Z,Filled
SPY,Sell,80,632.73,0.4,2026-07-30T14:30:00.000Z,Filled
AMD,Sell,75,166.61,0.38,2026-07-30T16:01:00.000Z,Filled
AMD,Sell,75,166.14,0.38,2026-07-30T16:04:00.000Z,Filled
AMD,Buy,75,165.08,0.38,2026-07-30T16:10:00.000Z,Filled
AMD,Buy,75,164.26,0.38,2026-07-30T16:16:00.000Z,Filled
NVDA,Buy,120,136.73,0.6,2026-07-30T17:52:00.000Z,Filled
NVDA,Sell,120,138.85,0.6,2026-07-30T18:07:00.000Z,Filled
QQQ,Buy,20,523.98,0.25,2026-07-31T16:01:00.000Z,Filled
QQQ,Buy,20,523.05,0.25,2026-07-31T16:29:00.000Z,Filled
QQQ,Sell,20,520.95,0.25,2026-07-31T17:25:00.000Z,Filled
QQQ,Sell,20,519.31,0.25,2026-07-31T18:21:00.000Z,Filled
BTCUSDT,Buy,0.2,95902.77,2.88,2026-08-01T02:43:00.000Z,Filled
BTCUSDT,Sell,0.1,95430.69,1.44,2026-08-01T02:52:00.000Z,Filled
BTCUSDT,Sell,0.1,95176.49,1.44,2026-08-01T02:58:00.000Z,Filled
BTCUSDT,Buy,0.1,103165.36,1.55,2026-08-02T03:20:00.000Z,Filled
BTCUSDT,Buy,0.1,103234.17,1.55,2026-08-02T03:35:00.000Z,Filled
BTCUSDT,Sell,0.2,103509.41,3.09,2026-08-02T04:35:00.000Z,Filled
SPY,Sell,60,620.27,0.3,2026-08-03T14:10:00.000Z,Filled
SPY,Buy,60,623.03,0.3,2026-08-03T14:25:00.000Z,Filled
ETHUSDT,Buy,1,3564.97,0.53,2026-08-04T13:00:00.000Z,Filled
ETHUSDT,Sell,0.5,3581.93,0.27,2026-08-04T14:24:00.000Z,Filled
ETHUSDT,Sell,0.5,3591.07,0.27,2026-08-04T15:20:00.000Z,Filled
NVDA,Buy,180,146.68,0.9,2026-08-04T15:51:00.000Z,Filled
BTCUSDT,Buy,0.2,103839.7,3.12,2026-08-04T16:01:00.000Z,Filled
BTCUSDT,Sell,0.1,104646.55,1.56,2026-08-04T16:02:48.000Z,Filled
BTCUSDT,Sell,0.1,105081.01,1.56,2026-08-04T16:04:00.000Z,Filled
NVDA,Sell,180,148.85,0.9,2026-08-04T16:26:00.000Z,Filled
TSLA,Buy,90,299.95,0.45,2026-08-04T16:40:00.000Z,Filled
TSLA,Sell,45,297.93,0.25,2026-08-04T16:44:48.000Z,Filled
TSLA,Sell,45,296.84,0.25,2026-08-04T16:48:00.000Z,Filled
IWM,Buy,40,227.53,0.25,2026-08-05T14:20:00.000Z,Filled
IWM,Sell,40,226.5,0.25,2026-08-05T14:55:00.000Z,Filled
MSFT,Sell,25,467.15,0.25,2026-08-05T15:35:00.000Z,Filled
MSFT,Buy,25,470.12,0.25,2026-08-05T15:50:00.000Z,Filled
AAPL,Sell,100,223.78,0.5,2026-08-05T16:10:00.000Z,Filled
QQQ,Buy,40,547.9,0.25,2026-08-05T16:29:00.000Z,Filled
AAPL,Buy,100,225.07,0.5,2026-08-05T16:45:00.000Z,Filled
QQQ,Sell,40,543.6,0.25,2026-08-05T17:04:00.000Z,Filled
QQQ,Buy,40,525.2,0.25,2026-08-06T14:35:00.000Z,Filled
AMZN,Buy,25,224.54,0.25,2026-08-06T15:38:00.000Z,Filled
AMZN,Buy,25,224.82,0.25,2026-08-06T15:41:00.000Z,Filled
AMZN,Sell,25,225.45,0.25,2026-08-06T15:47:00.000Z,Filled
AMZN,Sell,25,225.94,0.25,2026-08-06T15:53:00.000Z,Filled
META,Sell,60,633.48,0.3,2026-08-06T16:09:00.000Z,Filled
META,Buy,60,637.73,0.3,2026-08-06T17:24:00.000Z,Filled
BTCUSDT,Buy,0.025,101335.37,0.38,2026-08-07T00:01:00.000Z,Filled
BTCUSDT,Buy,0.025,101405.19,0.38,2026-08-07T00:02:36.000Z,Filled
BTCUSDT,Sell,0.05,101684.48,0.76,2026-08-07T00:09:00.000Z,Filled
META,Buy,30,647.11,0.3,2026-08-07T14:26:00.000Z,Filled
META,Sell,30,647.13,0.3,2026-08-07T15:01:00.000Z,Filled
QQQ,Sell,40,531.89,0.25,2026-08-07T16:16:00.000Z,Filled
TSLA,Sell,15,315.17,0.25,2026-08-07T17:11:00.000Z,Filled
TSLA,Sell,15,315.5,0.25,2026-08-07T17:11:36.000Z,Filled
TSLA,Buy,15,316.25,0.25,2026-08-07T17:12:48.000Z,Filled
TSLA,Buy,15,316.83,0.25,2026-08-07T17:14:00.000Z,Filled
BTCUSDT,Buy,0.15,97904.23,2.2,2026-08-08T18:49:00.000Z,Filled
BTCUSDT,Sell,0.15,97286.26,2.2,2026-08-08T21:09:00.000Z,Filled
AAPL,Buy,200,226.71,1,2026-08-11T13:39:00.000Z,Filled
AAPL,Sell,100,227.62,0.5,2026-08-11T15:03:00.000Z,Filled
AAPL,Sell,100,228.1,0.5,2026-08-11T15:59:00.000Z,Filled
QQQ,Buy,20,561.99,0.25,2026-08-12T17:46:00.000Z,Filled
QQQ,Sell,10,567.14,0.25,2026-08-12T17:55:00.000Z,Filled
QQQ,Sell,10,569.92,0.25,2026-08-12T18:01:00.000Z,Filled
META,Buy,30,631.98,0.25,2026-08-13T17:45:00.000Z,Filled
META,Buy,30,634.13,0.25,2026-08-13T17:45:36.000Z,Filled
META,Sell,30,638.95,0.25,2026-08-13T17:46:48.000Z,Filled
META,Sell,30,642.71,0.25,2026-08-13T17:48:00.000Z,Filled
TSLA,Buy,60,309.51,0.3,2026-08-13T18:03:00.000Z,Filled
AMD,Sell,100,168.1,0.5,2026-08-13T18:05:00.000Z,Filled
AMD,Buy,50,167.61,0.25,2026-08-13T18:06:48.000Z,Filled
AMD,Buy,50,167.35,0.25,2026-08-13T18:08:00.000Z,Filled
AAPL,Sell,100,224.72,0.5,2026-08-13T18:13:00.000Z,Filled
AAPL,Buy,100,221.47,0.5,2026-08-13T18:21:00.000Z,Filled
TSLA,Buy,60,309.87,0.3,2026-08-13T18:25:24.000Z,Filled
TSLA,Sell,60,310.67,0.3,2026-08-13T19:10:12.000Z,Filled
TSLA,Sell,60,311.29,0.3,2026-08-13T19:55:00.000Z,Filled
AMD,Buy,50,167.4,0.25,2026-08-14T15:30:00.000Z,Filled
AMD,Sell,50,168.43,0.25,2026-08-14T15:33:00.000Z,Filled
BTCUSDT,Sell,0.05,96507.01,0.72,2026-08-15T11:01:00.000Z,Filled
BTCUSDT,Buy,0.05,97406.63,0.72,2026-08-15T11:36:00.000Z,Filled
SOLUSDT,Sell,30,177.5,0.3,2026-08-18T02:12:00.000Z,Filled
SOLUSDT,Buy,30,177.48,0.3,2026-08-18T02:15:00.000Z,Filled
ETHUSDT,Buy,3,3622.43,1.63,2026-08-18T04:50:00.000Z,Filled
ETHUSDT,Sell,3,3656.08,1.63,2026-08-18T05:05:00.000Z,Filled
ETHUSDT,Buy,4,3363.67,2.02,2026-08-19T02:18:00.000Z,Filled
ETHUSDT,Sell,4,3414.77,2.02,2026-08-19T02:21:00.000Z,Filled
SPY,Buy,80,643.79,0.4,2026-08-19T14:26:00.000Z,Filled
AMZN,Buy,25,221.74,0.25,2026-08-19T15:27:00.000Z,Filled
AMZN,Buy,25,221.55,0.25,2026-08-19T15:28:36.000Z,Filled
AMZN,Sell,25,221.12,0.25,2026-08-19T15:31:48.000Z,Filled
AMZN,Sell,25,220.79,0.25,2026-08-19T15:35:00.000Z,Filled
SPY,Sell,80,638.6,0.4,2026-08-19T15:41:00.000Z,Filled
QQQ,Buy,80,546.76,0.4,2026-08-19T18:04:00.000Z,Filled
QQQ,Sell,80,554.33,0.4,2026-08-19T19:19:00.000Z,Filled
AMD,Buy,50,164.76,0.5,2026-08-20T18:08:00.000Z,Filled
AMD,Sell,50,164.78,0.5,2026-08-20T18:23:00.000Z,Filled
BTCUSDT,Sell,0.05,101699.57,0.76,2026-08-20T18:45:00.000Z,Filled
BTCUSDT,Sell,0.05,101854.95,0.76,2026-08-20T18:45:36.000Z,Filled
BTCUSDT,Buy,0.05,102204.57,0.76,2026-08-20T18:46:48.000Z,Filled
BTCUSDT,Buy,0.05,102476.49,0.76,2026-08-20T18:48:00.000Z,Filled
NVDA,Sell,180,137.39,0.9,2026-08-21T14:33:00.000Z,Filled
AAPL,Buy,50,241.54,0.25,2026-08-21T17:22:00.000Z,Filled
AAPL,Sell,50,245.44,0.25,2026-08-21T17:30:00.000Z,Filled
ETHUSDT,Buy,2,3475.56,1.04,2026-08-23T05:30:00.000Z,Filled
ETHUSDT,Sell,1,3502.57,0.52,2026-08-23T05:34:48.000Z,Filled
ETHUSDT,Sell,1,3517.11,0.52,2026-08-23T05:38:00.000Z,Filled
SOLUSDT,Buy,30,181.55,0.82,2026-08-24T09:37:00.000Z,Filled
SOLUSDT,Sell,30,180.42,0.82,2026-08-24T09:40:00.000Z,Filled
NVDA,Buy,180,136.68,0.9,2026-08-24T14:08:00.000Z,Filled
META,Sell,30,613.47,0.25,2026-08-24T16:19:00.000Z,Filled
AAPL,Buy,150,226.38,1.5,2026-08-25T14:35:00.000Z,Filled
AAPL,Sell,150,226.4,1.5,2026-08-25T14:38:00.000Z,Filled
MSFT,Sell,50,483.61,0.25,2026-08-25T17:30:00.000Z,Filled
MSFT,Buy,25,481.96,0.25,2026-08-25T18:15:00.000Z,Filled
MSFT,Buy,25,481.07,0.25,2026-08-25T18:45:00.000Z,Filled
NVDA,Buy,90,139.94,0.45,2026-08-28T15:09:00.000Z,Filled
NVDA,Buy,90,140.11,0.45,2026-08-28T15:09:36.000Z,Filled
NVDA,Sell,90,140.5,0.45,2026-08-28T15:10:48.000Z,Filled
NVDA,Sell,90,140.81,0.45,2026-08-28T15:12:00.000Z,Filled
SPY,Buy,80,599.95,0.4,2026-08-28T15:17:00.000Z,Filled
SPY,Sell,40,606.13,0.25,2026-08-28T15:38:00.000Z,Filled
SPY,Sell,40,609.46,0.25,2026-08-28T15:52:00.000Z,Filled
ETHUSDT,Buy,4,3519.89,2.11,2026-08-29T00:10:00.000Z,Filled
BTCUSDT,Sell,0.05,100871,0.76,2026-08-30T08:06:00.000Z,Filled
BTCUSDT,Buy,0.05,101683.54,0.76,2026-08-30T08:14:00.000Z,Filled
AAPL,Buy,100,239.94,0.5,2026-08-31T16:30:00.000Z,Filled
AAPL,Buy,100,239.61,0.5,2026-08-31T16:33:00.000Z,Filled
AAPL,Sell,100,238.86,0.5,2026-08-31T16:39:00.000Z,Filled
AAPL,Sell,100,238.28,0.5,2026-08-31T16:45:00.000Z,Filled
META,Buy,30,611.2,0.25,2026-09-01T15:03:00.000Z,Filled
SOLUSDT,Buy,30,186.74,0.84,2026-09-02T01:24:00.000Z,Filled
SOLUSDT,Buy,30,187.22,0.84,2026-09-02T01:25:36.000Z,Filled
SOLUSDT,Sell,60,189.16,1.68,2026-09-02T01:32:00.000Z,Filled
MSFT,Buy,50,473.85,0.25,2026-09-02T14:45:00.000Z,Filled
MSFT,Buy,50,474.59,0.25,2026-09-02T15:13:00.000Z,Filled
AAPL,Buy,50,239.08,0.25,2026-09-02T15:55:00.000Z,Filled
AAPL,Sell,50,237.3,0.25,2026-09-02T15:58:00.000Z,Filled
MSFT,Sell,50,476.25,0.25,2026-09-02T16:09:00.000Z,Filled
AMD,Buy,25,165.36,0.25,2026-09-02T16:55:00.000Z,Filled
AMD,Buy,25,165.61,0.25,2026-09-02T16:56:36.000Z,Filled
AMD,Sell,25,166.18,0.25,2026-09-02T16:59:48.000Z,Filled
AMD,Sell,25,166.62,0.25,2026-09-02T17:03:00.000Z,Filled
MSFT,Sell,50,477.54,0.25,2026-09-02T17:05:00.000Z,Filled
ETHUSDT,Sell,4,3573.09,2.11,2026-09-03T00:10:00.000Z,Filled
SPY,Buy,60,615.22,0.3,2026-09-03T14:22:00.000Z,Filled
SPY,Sell,60,610.21,0.3,2026-09-03T16:42:00.000Z,Filled
AAPL,Buy,100,226.56,0.5,2026-09-03T20:12:59.000Z,Filled
QQQ,Sell,20,542.45,0.25,2026-09-03T20:13:00.000Z,Filled
BTCUSDT,Buy,0.1,98256.44,1.47,2026-09-03T20:13:01.000Z,Filled
ETHUSDT,Sell,1,3417.37,0.51,2026-09-03T20:13:02.000Z,Filled
BTCUSDT,Sell,0.05,99239,0.74,2026-09-03T20:23:01.000Z,Filled
ETHUSDT,Buy,0.5,3383.2,0.25,2026-09-03T20:23:02.000Z,Filled
